Customer ID,Segment,churn_prob,future_ltv,num_transactions,total_spend,days_since_last_purchase,Recency,Frequency,Monetary
17444,At Risk,0.4252964,2940.04,3,2940.04,147,148,3,2940.04
17446,Low Value,0.80881023,52.800000000000004,2,120.9,176,177,2,120.9
17447,New Customers,0.5635744,541.53,2,541.53,39,40,2,541.53
17448,Champions,0.6181,0.0,46,14556.97,496,497,46,14556.97
17449,Champions,0.0015228776,1198.17,13,4951.15,1,2,13,4951.15
17450,Champions,0.120819844,138790.53,51,246973.09,7,8,51,246973.09
17451,Core Customers,0.28816265,1721.4,7,1721.4,0,1,7,1721.4
17453,New Customers,0.60178983,486.71999999999997,2,486.71999999999997,17,18,2,486.71999999999997
17454,At Risk,0.39822108,0.0,10,1547.94,191,192,10,1547.94
17455,Low Value,0.84486204,0.0,1,131.7,203,204,1,131.7
17456,At Risk,0.5878001,0.0,2,1225.42,364,365,2,1225.42
17457,Core Customers,0.14413875,340.06,14,5984.8099999999995,126,127,14,5984.8099999999995
17458,New Customers,0.30517212,316.5,2,529.58,14,15,2,529.58
17459,New Customers,0.50002724,657.3,2,657.3,42,43,2,657.3
17460,Core Customers,0.68588215,159.85000000000002,16,2228.27,93,94,16,2228.27
17461,New Customers,0.45038325,757.46,3,757.46,22,23,3,757.46
17462,New Customers,0.6854488,212.28,2,675.69,59,60,2,675.69
17463,Core Customers,0.24466209,952.65,7,2557.91,15,16,7,2557.91
17464,At Risk,0.80586195,289.96000000000004,3,1000.94,157,158,3,1000.94
17465,At Risk,0.5732666,0.0,7,2542.79,425,426,7,2542.79
17466,New Customers,0.5542237,763.28,2,763.28,9,10,2,763.28
17467,Low Value,0.8233267,0.0,1,102.6,394,395,1,102.6
17468,New Customers,0.48412678,137.0,3,194.8,9,10,3,194.8
17469,Champions,0.0012066581,1565.6100000000001,17,5051.25,15,16,17,5051.25
17470,Core Customers,0.4314835,501.96000000000004,11,2804.87,44,45,11,2804.87
17471,Low Value,0.74029386,0.0,1,321.65000000000003,474,475,1,321.65000000000003
17472,At Risk,0.60504895,0.0,4,935.1,190,191,4,935.1
17473,At Risk,0.64133453,0.0,2,607.0,408,409,2,607.0
17474,At Risk,0.73271847,0.0,1,1047.0,599,600,1,1047.0
17475,Low Value,0.7473679,194.37,1,194.37,78,79,1,194.37
17476,Low Value,0.6393653,0.0,2,489.86,395,396,2,489.86
17477,At Risk,0.44039893,0.0,2,1144.3,612,613,2,1144.3
17478,At Risk,0.5953066,0.0,2,1272.8,407,408,2,1272.8
17479,Low Value,0.6997447,0.0,1,389.26000000000005,632,633,1,389.26000000000005
17480,New Customers,0.3204618,511.82,2,902.03,77,78,2,902.03
17481,New Customers,0.41053396,1255.59,4,1255.59,3,4,4,1255.59
17482,At Risk,0.6884858,0.0,2,778.19,486,487,2,778.19
17483,New Customers,0.6530505,258.94,4,591.73,64,65,4,591.73
17484,Low Value,0.6241679,0.0,2,209.57,575,576,2,209.57
17486,Low Value,0.6685344,0.0,1,396.87,260,261,1,396.87
17487,Low Value,0.7926729,0.0,1,160.55,727,728,1,160.55
17488,Low Value,0.73286533,0.0,1,336.5,640,641,1,336.5
17489,New Customers,0.7630887,168.07999999999998,2,376.64,58,59,2,376.64
17490,Core Customers,0.23695433,2092.32,9,2750.5,0,1,9,2750.5
17491,Champions,0.17094547,2234.01,17,5981.07,0,1,17,5981.07
17492,At Risk,0.6956905,0.0,3,1122.42,247,248,3,1122.42
17493,Low Value,0.8233267,0.0,1,100.91000000000001,384,385,1,100.91000000000001
17494,Low Value,0.92241436,0.0,1,54.699999999999996,501,502,1,54.699999999999996
17495,New Customers,0.37874344,497.56,3,806.72,7,8,3,806.72
17496,At Risk,0.68186337,0.0,4,1412.89,358,359,4,1412.89
17497,Low Value,0.8283423,0.0,2,287.25,389,390,2,287.25
17498,Low Value,0.76006943,272.22,1,272.22,75,76,1,272.22
17499,At Risk,0.61078286,0.0,2,1341.39,289,290,2,1341.39
17500,New Customers,0.27161565,1138.0,3,1138.0,16,17,3,1138.0
17501,Low Value,0.8163309,0.0,2,288.6,220,221,2,288.6
17502,New Customers,0.5246569,689.1,4,689.1,8,9,4,689.1
17503,New Customers,0.58483964,558.96,2,558.96,2,3,2,558.96
17504,Core Customers,0.2614661,0.0,18,9565.12,205,206,18,9565.12
17505,At Risk,0.5500764,658.85,5,2435.48,161,162,5,2435.48
17506,Low Value,0.7615696,302.2,1,302.2,75,76,1,302.2
17507,At Risk,0.656058,0.0,2,605.58,261,262,2,605.58
17508,At Risk,0.43303373,0.0,8,4579.23,280,281,8,4579.23
17509,Core Customers,0.4033613,6115.14,8,6115.14,57,58,8,6115.14
17510,New Customers,0.37635547,308.48,2,514.56,24,25,2,514.56
17511,Champions,0.0017285412,55311.98,60,175603.55,2,3,60,175603.55
17512,Core Customers,0.001305468,1622.57,18,5467.820000000001,28,29,18,5467.820000000001
17513,At Risk,0.35357678,513.2,3,1158.8,71,72,3,1158.8
17514,At Risk,0.3973228,208.65,2,542.83,127,128,2,542.83
17515,Core Customers,0.35303557,67.65,9,1617.46,30,31,9,1617.46
17516,Core Customers,0.572047,312.87,6,957.55,14,15,6,957.55
17517,Low Value,0.7854415,0.0,1,153.94,308,309,1,153.94
17518,Low Value,0.8095711,0.0,2,329.42,425,426,2,329.42
17519,Core Customers,0.0012650014,888.4200000000001,15,5109.47,16,17,15,5109.47
17520,New Customers,0.7778555,546.81,1,546.81,53,54,1,546.81
17521,Core Customers,0.32266012,563.65,5,1278.06,29,30,5,1278.06
17522,New Customers,0.5040375,283.16999999999996,5,1070.71,1,2,5,1070.71
17523,New Customers,0.52500385,652.74,4,652.74,10,11,4,652.74
17524,At Risk,0.5755557,0.0,3,539.14,360,361,3,539.14
17525,At Risk,0.38941693,0.0,3,1161.9,359,360,3,1161.9
17526,Core Customers,0.0013902375,323.1,12,4166.04,4,5,12,4166.04
17527,New Customers,0.6859231,647.26,4,939.37,53,54,4,939.37
17528,Core Customers,0.3471935,3628.5,8,3628.5,0,1,8,3628.5
17529,At Risk,0.5916976,0.0,2,1240.25,609,610,2,1240.25
17530,Champions,0.002149704,1017.14,12,3141.51,0,1,12,3141.51
17531,At Risk,0.5111959,0.0,3,1266.82,189,190,3,1266.82
17532,Low Value,0.9213934,0.0,1,65.34,385,386,1,65.34
17533,Low Value,0.83806014,0.0,1,34.8,434,435,1,34.8
17534,Core Customers,0.096618004,223.36,5,1668.83,53,54,5,1668.83
17535,Low Value,0.7802568,0.0,1,164.4,279,280,1,164.4
17536,At Risk,0.2570259,76.5,3,364.83,176,177,3,364.83
17537,New Customers,0.7469856,266.92,2,897.62,29,30,2,897.62
17538,New Customers,0.74955267,98.42,1,98.42,25,26,1,98.42
17539,At Risk,0.59464854,0.0,4,1226.57,617,618,4,1226.57
17540,Core Customers,0.27105653,310.1,6,1590.6000000000001,24,25,6,1590.6000000000001
17541,Low Value,0.8066446,0.0,1,124.46,509,510,1,124.46
17542,Low Value,0.3598549,0.0,3,341.7,269,270,3,341.7
17543,Low Value,0.8139913,0.0,1,120.05,549,550,1,120.05
17544,At Risk,0.7161497,0.0,3,960.69,389,390,3,960.69
17545,Core Customers,0.39888445,645.96,6,1448.54,42,43,6,1448.54
17547,At Risk,0.7223866,0.0,2,727.85,375,376,2,727.85
17548,At Risk,0.71414644,0.0,4,731.26,233,234,4,731.26
17549,New Customers,0.6951091,148.86,2,148.86,23,24,2,148.86
17550,At Risk,0.48725605,0.0,9,2547.64,196,197,9,2547.64
17551,Low Value,0.7798199,0.0,1,306.84,358,359,1,306.84
17552,Core Customers,0.14306706,631.89,12,3085.29,59,60,12,3085.29
17553,At Risk,0.7077157,1487.6,4,3757.6,129,130,4,3757.6
17554,Core Customers,0.5044066,1952.45,5,1952.45,0,1,5,1952.45
17555,New Customers,0.20248252,287.81,5,1057.74,19,20,5,1057.74
17556,Low Value,0.83611286,0.0,2,300.67,205,206,2,300.67
17557,New Customers,0.0051090787,541.46,4,575.46,13,14,4,575.46
17558,Low Value,0.7570291,0.0,1,259.17,392,393,1,259.17
17559,Low Value,0.7812122,0.0,1,167.62,512,513,1,167.62
17560,Core Customers,0.42011198,368.90000000000003,8,1895.8,94,95,8,1895.8
17561,New Customers,0.004021399,167.62,4,722.34,18,19,4,722.34
17562,Core Customers,0.47778812,1122.38,7,1122.38,13,14,7,1122.38
17563,Low Value,0.5995587,0.0,2,392.38,577,578,2,392.38
17564,New Customers,0.462355,454.01,3,454.01,23,24,3,454.01
17565,Low Value,0.84486204,0.0,1,131.83,586,587,1,131.83
17566,New Customers,0.5297615,901.21,2,901.21,7,8,2,901.21
17567,Core Customers,0.32730475,2457.5099999999998,9,5356.03,6,7,9,5356.03
17568,Low Value,0.7030271,0.0,1,382.79,632,633,1,382.79
17569,Low Value,0.72388697,0.0,1,344.14,331,332,1,344.14
17570,Low Value,0.8233267,0.0,1,100.0,381,382,1,100.0
17571,Core Customers,0.3363039,1138.56,5,1703.75,49,50,5,1703.75
17572,Core Customers,0.010536466,74.55,10,723.01,70,71,10,723.01
17573,New Customers,0.5432633,380.6,3,380.6,28,29,3,380.6
17574,Low Value,0.82973987,0.0,1,185.65,242,243,1,185.65
17575,Low Value,0.78777725,0.0,1,171.7,666,667,1,171.7
17576,Champions,0.0016788482,1887.79,41,9056.81,7,8,41,9056.81
17577,Low Value,0.6327879,0.0,2,348.75,644,645,2,348.75
17578,At Risk,0.770754,0.0,7,1047.33,217,218,7,1047.33
17579,New Customers,0.23683076,448.90000000000003,4,753.28,4,5,4,753.28
17580,At Risk,0.81332695,0.0,5,545.27,252,253,5,545.27
17581,Champions,0.001480152,7625.48,43,18757.75,0,1,43,18757.75
17582,At Risk,0.37918204,0.0,5,1450.7,235,236,5,1450.7
17583,Low Value,0.84136486,0.0,1,135.95,559,560,1,135.95
17584,Core Customers,0.0029863082,1242.3,6,5309.42,6,7,6,5309.42
17585,Core Customers,0.37511876,611.54,7,2093.3,108,109,7,2093.3
17586,Low Value,0.7812122,0.0,1,167.4,618,619,1,167.4
17587,Low Value,0.82246923,0.0,1,181.66,627,628,1,181.66
17588,Core Customers,0.38379604,843.0,7,2939.55,99,100,7,2939.55
17589,Champions,0.271381,1192.75,18,14049.87,59,60,18,14049.87
17590,New Customers,0.35057926,1479.22,3,1479.22,1,2,3,1479.22
17591,Core Customers,0.10147866,576.4,8,2776.67,72,73,8,2776.67
17592,Low Value,0.7948252,0.0,1,148.3,738,739,1,148.3
17593,Champions,0.0019078074,3264.44,11,8095.8,3,4,11,8095.8
17594,At Risk,0.4595159,678.18,4,2497.88,84,85,4,2497.88
17595,New Customers,0.59493446,388.79,2,388.79,11,12,2,388.79
17596,Core Customers,0.0015228776,1539.07,13,4920.67,22,23,13,4920.67
17597,At Risk,0.44041207,0.0,5,3484.09,213,214,5,3484.09
17598,Low Value,0.7616865,0.0,1,409.98,380,381,1,409.98
17599,Low Value,0.92241436,0.0,1,52.05,477,478,1,52.05
17600,New Customers,0.7926729,161.67000000000002,1,161.67000000000002,17,18,1,161.67000000000002
17601,Low Value,0.80846214,0.0,2,421.48,238,239,2,421.48
17602,Champions,0.12656285,4335.92,14,7451.13,1,2,14,7451.13
17603,At Risk,0.0036243293,394.72,4,1793.48,77,78,4,1793.48
17604,At Risk,0.81324494,0.0,6,945.9300000000001,216,217,6,945.9300000000001
17605,Low Value,0.7926729,0.0,1,160.75,589,590,1,160.75
17606,Low Value,0.7564503,0.0,1,87.30000000000001,736,737,1,87.30000000000001
17607,Low Value,0.73286533,0.0,1,333.81,375,376,1,333.81
17608,New Customers,0.19708279,193.42,4,498.53,32,33,4,498.53
17609,Core Customers,0.29043967,574.53,11,1894.34,40,41,11,1894.34
17610,At Risk,0.5961432,0.0,5,1529.49,539,540,5,1529.49
17611,Champions,0.0019183143,1962.28,28,8371.98,6,7,28,8371.98
17612,Core Customers,0.001305468,1382.7,18,5394.86,52,53,18,5394.86
17613,Core Customers,0.34904215,2032.14,14,4559.150000000001,22,23,14,4559.150000000001
17614,New Customers,0.6997447,390.07,1,390.07,56,57,1,390.07
17615,At Risk,0.72744715,57.3,6,733.2,129,130,6,733.2
17616,At Risk,0.63393515,163.2,4,1060.8,173,174,4,1060.8
17617,Low Value,0.6997447,0.0,1,395.33,558,559,1,395.33
17618,Core Customers,0.0023113603,304.8,11,4073.2400000000002,5,6,11,4073.2400000000002
17619,Low Value,0.7443576,0.0,1,218.52,311,312,1,218.52
17620,Low Value,0.80455005,81.44,1,81.44,59,60,1,81.44
17621,Core Customers,0.29144478,478.12,6,3175.12,20,21,6,3175.12
17622,At Risk,0.79889816,0.0,2,1130.21,597,598,2,1130.21
17623,Core Customers,0.0038061754,527.0500000000001,7,2383.67,32,33,7,2383.67
17624,New Customers,0.0072549777,443.18,4,1568.63,14,15,4,1568.63
17625,Core Customers,0.0035320576,1497.32,8,6067.8,17,18,8,6067.8
17626,Low Value,0.7526587,0.0,1,254.0,602,603,1,254.0
17627,Low Value,0.8020174,0.0,1,296.36,478,479,1,296.36
17628,Low Value,0.7947815,75.75,1,75.75,80,81,1,75.75
17629,Core Customers,0.19092155,1207.93,10,2455.52,5,6,10,2455.52
17630,At Risk,0.71309805,168.1,2,503.59999999999997,169,170,2,503.59999999999997
17631,Core Customers,0.0059129912,225.78,7,998.49,1,2,7,998.49
17633,Core Customers,0.50422394,1324.84,7,2057.39,30,31,7,2057.39
17634,Core Customers,0.43139187,547.3,9,2361.9700000000003,35,36,9,2361.9700000000003
17635,At Risk,0.6317022,0.0,3,1265.58,423,424,3,1265.58
17636,New Customers,0.8020174,285.56,1,285.56,18,19,1,285.56
17637,New Customers,0.7628271,547.0600000000001,2,547.0600000000001,30,31,2,547.0600000000001
17638,At Risk,0.6673079,0.0,2,842.4,646,647,2,842.4
17639,At Risk,0.7503657,0.0,6,615.17,275,276,6,615.17
17640,Core Customers,0.32443962,621.66,6,3168.94,86,87,6,3168.94
17642,At Risk,0.09457228,712.29,5,1824.49,119,120,5,1824.49
17643,At Risk,0.78851503,0.0,2,541.25,372,373,2,541.25
17644,Champions,0.0016583747,1973.8700000000001,20,6028.6,0,1,20,6028.6
17646,Core Customers,0.24773955,0.0,12,4149.79,218,219,12,4149.79
17647,New Customers,0.07911408,133.06,3,331.65999999999997,64,65,3,331.65999999999997
17648,Core Customers,0.6367696,690.11,5,2216.37,60,61,5,2216.37
17649,At Risk,0.8033549,868.49,3,1578.89,137,138,3,1578.89
17650,New Customers,0.7802568,166.08,1,166.08,20,21,1,166.08
17651,Champions,0.23087697,3945.0,16,5703.52,11,12,16,5703.52
17652,Core Customers,0.2263493,3238.32,12,4867.72,24,25,12,4867.72
17653,New Customers,0.45618302,1207.56,4,1207.56,36,37,4,1207.56
17654,Low Value,0.77695733,0.0,1,117.55,276,277,1,117.55
17655,Core Customers,0.23575234,1036.24,9,3652.48,10,11,9,3652.48
17656,Core Customers,0.1700258,1674.69,5,1674.69,72,73,5,1674.69
17657,Low Value,0.84486204,0.0,1,126.0,429,430,1,126.0
17658,New Customers,0.76339155,277.82,2,595.42,25,26,2,595.42
17659,Core Customers,0.19685526,1871.44,14,3834.79,16,17,14,3834.79
17660,Low Value,0.20658751,196.0,2,359.47,140,141,2,359.47
17662,Low Value,0.7680072,0.0,2,412.92,661,662,2,412.92
17663,Core Customers,0.15329161,1012.1,17,5175.83,25,26,17,5175.83
17664,New Customers,0.11585098,278.45,4,1166.23,18,19,4,1166.23
17665,Low Value,0.7778555,0.0,1,563.1,492,493,1,563.1
17666,Core Customers,0.41022512,728.16,5,2047.8,3,4,5,2047.8
17667,Core Customers,0.17062406,698.84,9,3950.7,65,66,9,3950.7
17668,New Customers,0.62416804,347.75,2,347.75,0,1,2,347.75
17669,Core Customers,0.19640326,1795.72,10,6142.35,42,43,10,6142.35
17670,Low Value,0.7653026,0.0,1,205.7,227,228,1,205.7
17671,Core Customers,0.42261496,785.98,5,2403.34,15,16,5,2403.34
17672,Core Customers,0.10743197,2000.33,7,5778.63,49,50,7,5778.63
17673,Champions,0.04497117,561.87,13,4233.58,1,2,13,4233.58
17674,New Customers,0.749596,250.38,2,851.7,73,74,2,851.7
17675,Champions,0.0014893578,12628.67,70,38259.6,0,1,70,38259.6
17676,Core Customers,0.062597856,1086.98,10,2765.84,3,4,10,2765.84
17677,Champions,0.0014451625,10100.3,54,36692.91,1,2,54,36692.91
17678,At Risk,0.67640734,0.0,2,599.76,263,264,2,599.76
17679,Core Customers,0.0024077732,1992.1100000000001,7,3577.61,52,53,7,3577.61
17680,New Customers,0.26629323,184.4,3,497.45,23,24,3,497.45
17681,At Risk,0.63365227,0.0,5,731.2,596,597,5,731.2
17682,Core Customers,0.08728998,1366.92,11,4456.78,9,10,11,4456.78
17683,At Risk,0.73176306,0.0,3,819.01,385,386,3,819.01
17684,New Customers,0.7946429,239.41,1,239.41,43,44,1,239.41
17685,Core Customers,0.0022084035,1678.81,12,5943.17,16,17,12,5943.17
17686,Core Customers,0.2535261,2702.71,9,8296.81,6,7,9,8296.81
17687,Low Value,0.69918686,0.0,1,432.68,420,421,1,432.68
17688,Low Value,0.7798199,0.0,1,304.2,393,394,1,304.2
17689,Low Value,0.8110008,0.0,2,317.08,387,388,2,317.08
17690,Champions,0.0013224744,1694.02,20,7448.1,29,30,20,7448.1
17691,At Risk,0.66118205,0.0,4,780.0500000000001,357,358,4,780.0500000000001
17692,Core Customers,0.22357953,117.47999999999999,12,2975.8,126,127,12,2975.8
17693,Low Value,0.7500537,200.47,1,200.47,136,137,1,200.47
17694,At Risk,0.39550757,283.12,3,1695.97,141,142,3,1695.97
17695,At Risk,0.37483594,765.34,5,1746.04,131,132,5,1746.04
17696,Champions,0.0018837024,1448.1200000000001,27,7679.59,37,38,27,7679.59
17697,Low Value,0.73286533,0.0,1,338.95,235,236,1,338.95
17698,Low Value,0.7926729,0.0,1,154.95,260,261,1,154.95
17699,Low Value,0.77357256,0.0,2,442.0,476,477,2,442.0
17700,Core Customers,0.001454292,1409.07,14,6679.97,16,17,14,6679.97
17701,Low Value,0.7159096,0.0,1,417.95,252,253,1,417.95
17702,Core Customers,0.35624325,1384.57,6,3144.04,29,30,6,3144.04
17703,New Customers,0.42136082,798.74,4,1094.84,34,35,4,1094.84
17704,At Risk,0.66568696,497.90000000000003,2,885.19,168,169,2,885.19
17705,Core Customers,0.26269034,1466.22,11,2083.9,2,3,11,2083.9
17706,Champions,0.0014253883,9313.22,31,20749.98,3,4,31,20749.98
17707,At Risk,0.632188,0.0,8,609.3000000000001,184,185,8,609.3000000000001
17708,At Risk,0.6469624,0.0,4,887.9300000000001,187,188,4,887.9300000000001
17709,At Risk,0.7195807,137.45,5,671.01,169,170,5,671.01
17710,Low Value,0.8020174,0.0,1,293.5,423,424,1,293.5
17711,New Customers,0.67799664,164.57,2,385.1,10,11,2,385.1
17712,New Customers,0.7651426,522.91,1,522.91,44,45,1,522.91
17713,At Risk,0.67476046,0.0,4,1198.09,381,382,4,1198.09
17714,At Risk,0.51270866,0.0,5,1410.18,320,321,5,1410.18
17715,At Risk,0.3474235,0.0,2,489.59999999999997,200,201,2,489.59999999999997
17716,Champions,0.0017517704,4204.37,24,15956.97,22,23,24,15956.97
17717,Low Value,0.7146289,0.0,1,376.92,420,421,1,376.92
17718,Low Value,0.37853384,0.0,2,439.18,231,232,2,439.18
17719,Core Customers,0.17782032,3424.58,15,5396.04,37,38,15,5396.04
17720,Core Customers,0.23548757,663.56,10,2768.91,25,26,10,2768.91
17721,Low Value,0.76105225,0.0,1,307.21000000000004,658,659,1,307.21000000000004
17722,Core Customers,0.6061236,323.16,5,4430.36,95,96,5,4430.36
17723,Core Customers,0.5075115,2114.6000000000004,7,3378.4000000000005,126,127,7,3378.4000000000005
17724,At Risk,0.43726704,1033.0,3,1033.0,70,71,3,1033.0
17725,Core Customers,0.31488982,2169.45,11,3439.08,15,16,11,3439.08
17726,At Risk,0.6608049,0.0,7,1092.06,394,395,7,1092.06
17727,New Customers,0.74278796,1060.25,1,1060.25,14,15,1,1060.25
17728,Core Customers,0.44779423,2876.01,5,4238.76,3,4,5,4238.76
17729,Low Value,0.69918686,0.0,1,438.65000000000003,595,596,1,438.65000000000003
17730,Champions,0.2049312,3267.08,20,7773.8,2,3,20,7773.8
17731,Core Customers,0.21003206,577.54,6,1708.99,78,79,6,1708.99
17732,At Risk,0.36578482,0.0,8,2470.39,372,373,8,2470.39
17733,New Customers,0.68377596,475.24,2,692.19,38,39,2,692.19
17734,Core Customers,0.269174,587.65,6,1442.32,53,54,6,1442.32
17735,Champions,0.23465627,6988.86,26,17244.93,1,2,26,17244.93
17736,New Customers,0.5682064,377.44,3,377.44,8,9,3,377.44
17737,New Customers,0.6703116,168.24,2,168.24,8,9,2,168.24
17738,Core Customers,0.03824543,1099.13,13,4183.56,18,19,13,4183.56
17739,Champions,0.0013470819,1720.58,18,7730.59,11,12,18,7730.59
17740,At Risk,0.86312336,0.0,6,426.9,388,389,6,426.9
17741,Low Value,0.7986013,0.0,2,101.1,406,407,2,101.1
17742,Core Customers,0.25561738,52.54,11,2098.48,112,113,11,2098.48
17743,Low Value,0.7985076,0.0,1,229.2,447,448,1,229.2
17744,Core Customers,0.3009963,1033.44,7,2649.14,3,4,7,2649.14
17745,At Risk,0.7887919,0.0,2,600.34,477,478,2,600.34
17746,At Risk,0.40133023,0.0,4,904.1800000000001,239,240,4,904.1800000000001
17747,Low Value,0.7947815,71.4,1,71.4,112,113,1,71.4
17748,Low Value,0.7285964,0.0,1,358.15,526,527,1,358.15
17749,At Risk,0.46232826,305.51,3,1026.18,177,178,3,1026.18
17750,Core Customers,0.351979,1797.57,9,1797.57,4,5,9,1797.57
17751,Low Value,0.7926729,0.0,1,157.85999999999999,420,421,1,157.85999999999999
17752,Low Value,0.80455005,0.0,1,80.64,358,359,1,80.64
17753,At Risk,0.7215118,0.0,4,390.56,463,464,4,390.56
17754,Champions,0.0016698763,1508.02,13,4577.53,0,1,13,4577.53
17756,At Risk,0.44703814,0.0,3,733.7,375,376,3,733.7
17757,Champions,0.0014499576,3163.65,56,9422.45,0,1,56,9422.45
17758,Core Customers,0.23502573,2401.87,12,5012.53,18,19,12,5012.53
17759,Core Customers,0.16165943,834.99,5,1276.91,16,17,5,1276.91
17760,Core Customers,0.15505296,115.05,6,918.93,21,22,6,918.93
17761,New Customers,0.67341983,712.78,1,712.78,32,33,1,712.78
17762,Low Value,0.84486204,0.0,1,129.75,455,456,1,129.75
17763,Low Value,0.5451143,0.0,4,86.15,262,263,4,86.15
17764,Core Customers,0.0035995168,556.85,5,1623.64,50,51,5,1623.64
17765,At Risk,0.7560855,109.33,4,530.8,158,159,4,530.8
17766,Low Value,0.7803532,0.0,2,299.61,380,381,2,299.61
17767,New Customers,0.4699257,271.2,2,413.05,14,15,2,413.05
17768,Core Customers,0.0024077732,2273.1800000000003,7,3509.51,7,8,7,3509.51
17769,Champions,0.0012340319,3113.2200000000003,17,7103.08,12,13,17,7103.08
17770,At Risk,0.27090153,0.0,5,1143.27,198,199,5,1143.27
17771,New Customers,0.23068231,130.01,4,387.41,56,57,4,387.41
17772,New Customers,0.3668137,182.77,3,384.77,10,11,3,384.77
17773,At Risk,0.79807067,0.0,2,585.27,513,514,2,585.27
17774,Core Customers,0.40703937,630.42,9,3328.05,96,97,9,3328.05
17775,Low Value,0.92241436,0.0,1,56.4,254,255,1,56.4
17776,Low Value,0.7994125,0.0,2,338.56,386,387,2,338.56
17777,New Customers,0.52734435,665.86,3,665.86,24,25,3,665.86
17778,Low Value,0.7500537,0.0,1,197.70000000000002,661,662,1,197.70000000000002
17779,New Customers,0.6724583,658.57,3,658.57,20,21,3,658.57
17780,Low Value,0.5506061,0.0,3,352.91,666,667,3,352.91
17781,Low Value,0.79374564,86.02,2,188.02,158,159,2,188.02
17782,At Risk,0.7242253,0.0,2,679.02,382,383,2,679.02
17783,New Customers,0.43329614,171.06,3,379.91,71,72,3,379.91
17784,Low Value,0.82255286,0.0,1,112.86,549,550,1,112.86
17785,New Customers,0.22328013,131.94,3,403.38,52,53,3,403.38
17786,New Customers,0.6724625,163.89,2,278.74,84,85,2,278.74
17787,At Risk,0.61661077,149.02,4,2601.4700000000003,152,153,4,2601.4700000000003
17788,New Customers,0.43061772,1117.9,2,1117.9,73,74,2,1117.9
17789,Low Value,0.37797168,0.0,2,397.15,280,281,2,397.15
17790,Core Customers,0.45740837,1068.54,20,2783.61,26,27,20,2783.61
17791,New Customers,0.8146963,106.1,1,106.1,29,30,1,106.1
17792,Low Value,0.6762079,0.0,2,370.05,466,467,2,370.05
17793,New Customers,0.74029386,323.04,1,323.04,24,25,1,323.04
17794,Low Value,0.8098902,0.0,2,147.3,686,687,2,147.3
17795,Low Value,0.77466524,187.14000000000001,2,350.39,179,180,2,350.39
17796,Core Customers,0.28077516,75.9,7,1361.99,39,40,7,1361.99
17797,Core Customers,0.0038823849,508.02,8,1985.87,21,22,8,1985.87
17798,Low Value,0.82246923,0.0,1,183.09,581,582,1,183.09
17799,Champions,0.0013198622,1667.6,20,6341.89,21,22,20,6341.89
17800,Core Customers,0.43610996,844.16,9,1199.01,36,37,9,1199.01
17801,At Risk,0.6379626,0.0,3,798.3299999999999,450,451,3,798.3299999999999
17802,Core Customers,0.0020553155,1184.84,10,5053.12,81,82,10,5053.12
17803,Low Value,0.82973987,0.0,1,184.66,391,392,1,184.66
17804,At Risk,0.46761775,0.0,3,385.23,375,376,3,385.23
17805,New Customers,0.22342724,512.31,2,927.03,73,74,2,927.03
17806,New Customers,0.7778555,546.04,1,546.04,10,11,1,546.04
17807,At Risk,0.7256733,0.0,3,437.87,394,395,3,437.87
17808,Low Value,0.5797593,0.0,4,262.64,548,549,4,262.64
17809,Champions,0.0019872426,2761.21,20,11337.39,15,16,20,11337.39
17810,Low Value,0.5949029,0.0,2,374.81,668,669,2,374.81
17811,Champions,0.10532295,3772.2,47,9609.8,3,4,47,9609.8
17812,Core Customers,0.36256105,514.61,7,1165.8899999999999,12,13,7,1165.8899999999999
17813,Core Customers,0.15367126,1770.8799999999999,5,1770.8799999999999,13,14,5,1770.8799999999999
17814,At Risk,0.4475487,0.0,2,1617.32,374,375,2,1617.32
17815,Low Value,0.8039105,0.0,1,591.96,392,393,1,591.96
17816,New Customers,0.008150156,15.25,6,112.32,36,37,6,112.32
17817,New Customers,0.45439172,117.97999999999999,6,807.85,3,4,6,807.85
17818,Low Value,0.84486204,0.0,1,130.18,737,738,1,130.18
17819,Core Customers,0.0015034669,236.39999999999998,12,6612.5199999999995,71,72,12,6612.5199999999995
17820,Low Value,0.82973987,0.0,1,183.56,373,374,1,183.56
17821,Low Value,0.73286533,0.0,1,334.62,405,406,1,334.62
17822,At Risk,0.498276,0.0,5,2188.5,419,420,5,2188.5
17823,Low Value,0.7096278,0.0,2,494.25,420,421,2,494.25
17824,New Customers,0.8020174,298.4,1,298.4,50,51,1,298.4
17825,At Risk,0.6869402,0.0,4,731.96,598,599,4,731.96
17826,Low Value,0.84486204,0.0,1,134.59,373,374,1,134.59
17827,Core Customers,0.13822462,411.65,6,2388.05,4,5,6,2388.05
17828,Core Customers,0.53035367,986.93,4,1820.09,22,23,4,1820.09
17829,At Risk,0.5895085,0.0,5,4756.74,298,299,5,4756.74
17830,New Customers,0.6821906,111.05,3,398.7,1,2,3,398.7
17831,Low Value,0.83806014,35.400000000000006,1,35.400000000000006,32,33,1,35.400000000000006
17832,New Customers,0.7926729,155.37,1,155.37,49,50,1,155.37
17833,Low Value,0.72388697,0.0,1,342.36,722,723,1,342.36
17834,At Risk,0.47943714,0.0,2,730.47,414,415,2,730.47
17835,New Customers,0.5434077,350.64,3,350.64,2,3,3,350.64
